AidData Project ID,Title,Organization,Organization ISO,Organization Role,Organization.1,Organization ISO.1,Organization Role.1,Organization.2,Organization ISO.2,Organization Role.2,Other Organizations,Source,Start Date (DD/MM/YYYY),End Date (DD/MM/YYYY),Planned Start Date (DD/MM/YYYY),Planned End Date (DD/MM/YYYY),Source Detail,Status,AidData Sector Code,AidData Sector Name,AidData Purpose Code,AidData Purpose Name,AidData Activity Code(s),AidData Activity Name(s),Short Description,Long Description,Donor Project ID,Donor Secondary Project ID,Additional Info,Project Commitment Amount (Constant USD2011),Project Disbursement Amount (Constant USD2011),Total Project Cost (Donor Reported),CRS: Untied Amount (Nominal USD),CRS: Tied Amount (Nominal USD),CRS: Partial Tied Amount (Nominal USD),CRS: Pdgg,CRS: Channel Code,CRS: Bi Multi,CRS: Desertification,CRS: Environment,CRS: Gender,CRS: Trade,CRS: Climate,CRS: Biodiversity,CRS: Region,CRS: Sector Code,CRS: Sector,CRS: Purpose Code,CRS: Purpose Name,CRS: Flow Name,CRS: Finance T,CRS: Associated Financing,CRS: Future Ds Principal Amount Usd Nominal,CRS: Future Ds Interest Amount Usd Nominal,CRS: Irtc Amount Usd Nominal,CRS: Received Amount Usd Nominal,CRS: Aid T,CRS: Arrears Interest Amount Usd Nominal,CRS: Arrears Principal Amount Usd Nominal,CRS: Channel Name,CRS: Expert Commitment Amount Usd Nominal,CRS: Export Credit Amount Usd Nominal,CRS: Export Extended Amount Usd Nominal,CRS: FTC,CRS: Initial Report,CRS: Interest Amount Usd Nominal,CRS: Outstanding Amount Usd Nominal,CRS: Repay Type,CRS: Second Interest Rate,SDG Goals Duplicates
9.06E+11,Spanish--Hoja de ruta para la sostenibilidad de los resultados del Pathways to Higher Education (PHE) en la regiÌÄ®ÕÌâå_n andina y el cono sur--translation--Roadmap for the sustainability of the results of the Pathways to Higher Education (PHE) in the Andean region and the Southern Cone,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114,Post-secondary education,11420,Higher education,11420.01|11420.02,"Post-secondary education, activity unspecified or does not fit elsewhere in group|Post-secondary education, policy and administrative management",0,"Contribuir a la sostenibilidad de los resultados de la iniciativa Pathways to Higher Education (PHE) de la FundaciÌÄ®ÕÌâå_n Ford a travÌÄ®ÕÌâå©s del diseÌÄ®ÕÌâå±o y puesta en marcha de una estrategia de sostenibilidad de la misma iniciativa, que aproveche la experiencia y conocimiento de las universidades donatarias--beneficiary--INDIGENAS",COL494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 |4.3 |16.6
9.06E+11,Spanish--Proyecto para incrementar el acceso a la educaciÌÄ®ÕÌâå_n superior de poblaciÌÄ®ÕÌâå_n afro-colombiana--translation--Project to increase access to higher education for Afro-Colombian population,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|160,Post-secondary education|OTHER SOCIAL INFRASTRUCTURE AND SERVICES,11420,Higher education,11420.01|11420.04|16010.05,"Post-secondary education, activity unspecified or does not fit elsewhere in group|Formal and non-formal post-secondary education|Support for vulnerable groups",0,"Incrementar el acceso a la educaciÌÄ®ÕÌâå_n superior de poblaciÌÄ®ÕÌâå_n afro-colombiana en condiciones de vulnerabilidad social en los municipios que registran mayor porcentaje de poblaciÌÄ®ÕÌâå_n afro-descendiente y que presentan elevadas tasas de Necesidades BÌÄ®ÕÌâåÁsicas insatisfechas ÌÄ‰Û_Ì¢‰âÂ‰ÛÏ NBI--beneficiary--AFROCOLOMBIANOS, JÌÄ®ÕÌ¢‰âÂÒVENES",COL495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 |4.3 |1.3 | 
9.06E+11,Spanish--Human Rights Internet - PasantÌÄ®ÕÌâå_as Internacionales 2011-2014--translation--Human Rights Internet-internships international 2011-2014,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,220|114|151,"COMMUNICATIONS|Post-secondary education|Government and civil society, general",11420,Higher education,11420.01|15110.01|15150.07|22040.03,"Post-secondary education, activity unspecified or does not fit elsewhere in group|Economic and development policy/planning, activity unspecified or does not fit elsewhere in group|Human rights|Internet access",0,Apoyar el desarrollo de cooperaciÌÄ®ÕÌâå_n internacional a travÌÄ®ÕÌâå©s de pasantÌÄ®ÕÌâå_as.--beneficiary--POBLACIÌÄ®ÕÌ¢‰âÂÒN EN GENERAL,COL187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 |8.1 |16.6 |16 |9.c
9.06E+11,"Spanish--COOPERACIÌÄ®ÕÌ¢‰âÂÒN PARA FORTALECER LA EDUCACIÌÄ®ÕÌ¢‰âÂÒN SUPERIOR, LA JUSTICIA PROPIA Y EL DESARROLLO CON IDENTIDAD Y CULTURA DE LOS PUEBLOS INDÌÄ®ÕÌâåGENAS DE COLOMBIA--translation--COOPERATION TO STRENGTHEN HIGHER EDUCATION, OWN JUSTICE AND DEVELOPMENT WITH IDENTITY AND CULTURE OF THE INDIGENOUS PEOPLES OF COLOMBIA",Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|151|160,"Post-secondary education|Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",16010,Social/ welfare services,11420.01|15130.01|16010.05|16010.07,"Post-secondary education, activity unspecified or does not fit elsewhere in group|Legal and judicial development, activity unspecified or does not fit elsewhere in group|Support for vulnerable groups|Culture and recreation",0,"Apoyar dinÌÄ®ÕÌâåÁmicas especÌÄ®ÕÌâå_ficas en temas de educaciÌÄ®ÕÌâå_n superior, justicia propia y funcionamiento de Fondo IndÌÄ®ÕÌâå_gena, hacia la consolidaciÌÄ®ÕÌâå_n de estrategias que fomenten la autonomÌÄ®ÕÌâå_a y el desarrollo integral con identidad y cultura de los Pueblos IndÌÄ®ÕÌâå_genas de Colombia desde el accionar institucional del Estado y Gobierno Colombianos. Incorporar enfoques pedagÌÄ®ÕÌâå_gicos en la construcciÌÄ®ÕÌâå_n del (nuevo) modelo-enfoque de EducaciÌÄ®ÕÌâå_n Superior IndÌÄ®ÕÌâå_gena Intercultural Comunitaria desarrollado en la UNIBOL, a partir del intercambio de experiencias con instituciones, proyectos y programas anÌÄ®ÕÌâåÁlogos Colombianos--benefciary",COL586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 |16.3 |1.3 |  |11.4
9.06E+11,Spanish--GestiÌÄ®ÕÌâå_n de los desafÌÄ®ÕÌâå_os medioambientales con un enfoque basado en comunidad en AmÌÄ®ÕÌâå©rica Latina COMET-AL--translation--Management of the environmental challenges with an approach based on community in Latin America COMET - to the,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|151|410,"Post-secondary education|Government and civil society, general|GENERAL ENVIRONMENTAL PROTECTION",41010,Environmental policy and administrative management,11420.01|15140.04|15150.02|41005.01|41010.02,"Post-secondary education, activity unspecified or does not fit elsewhere in group|Civil service and administrative reform|Community participation and development|General environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|Environmental policy, laws, regulations and economic instruments",0,"El objetivo global del COMET-LA es la identificaciÌÄ®ÕÌâå_n de modelos sostenibles de gobernanza comunitaria para la gestiÌÄ®ÕÌâå_n de recursos naturales que puedan ser utilizados en diferentes sistemas socio-ecolÌÄ®ÕÌâå_gicos dentro del actual contexto de cambio climÌÄ®ÕÌâåÁtico y de aumento de la competencia por el uso de estos recursos.--beneficiary--UNIVERSIDADES, POBLACIÌÄ®ÕÌ¢‰âÂÒN EN GENERAL",COL329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 |16.6 |16.7 |DO NOT CODE |16.6
9.06E+11,Spanish--ALFA III - AmÌÄ®ÕÌâå©rica Latina FormaciÌÄ®ÕÌâå_n AcadÌÄ®ÕÌâå©mica--translation--Alpha III - Latin America academic training,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|160,Post-secondary education|OTHER SOCIAL INFRASTRUCTURE AND SERVICES,11420,Higher education,11420.01|16010.05,"Post-secondary education, activity unspecified or does not fit elsewhere in group|Support for vulnerable groups",0,"Contribuir al desarrollo de la educaciÌÄ®ÕÌâå_n superior en AL como medio para estimular un desarrollo econÌÄ®ÕÌâå_mico y social mÌÄ®ÕÌâåÁs balanceado e inclusivo en la regiÌÄ®ÕÌâå_n.--beneficiary--JÌÄ®ÕÌ¢‰âÂÒVENES, INSTITUCIONES",COL150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 |1.3 | 
9.06E+11,Spanish--Incremento El Acceso a La EducaciÌÄ®ÕÌâå_n Superior De PoblaciÌÄ®ÕÌâå_n Afro-Colombiana.--translation--Increasing access to higher education for Afro-Colombian population.,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|160,Post-secondary education|OTHER SOCIAL INFRASTRUCTURE AND SERVICES,11420,Higher education,11420.01|16010.05,"Post-secondary education, activity unspecified or does not fit elsewhere in group|Support for vulnerable groups",0,El objetivo general del programa es incrementar el acceso a la educaciÌÄ®ÕÌâå_n superior de poblaciÌÄ®ÕÌâå_n afro-colombiana en condiciones de vulnerabilidad social.--beneficiary--AFROCOLOMBIANOS,COL379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 |1.3 | 
9.06E+11,Spanish--PROGRAMA ERASMUS MUNDUS II--translation--PROGRAMA ERASMUS MUNDUS II,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|160,Post-secondary education|OTHER SOCIAL INFRASTRUCTURE AND SERVICES,11420,Higher education,11420.01|16010.07,"Post-secondary education, activity unspecified or does not fit elsewhere in group|Culture and recreation",0,"Promover la cooperaciÌÄ®ÕÌâå_n interuniversitaria y apoyar la movilidad acadÌÄ®ÕÌâå©mica favoreciendo la interculturalidad entre Europa y el resto del mundo. El objetivo de la AcciÌÄ®ÕÌâå_n 2 (Ventana de CooperaciÌÄ®ÕÌâå_n Exterior con AL que reemplaza al Programa ALBAN) es el de fortalecer el conocimiento mutuo entre la UE y LatinoamÌÄ®ÕÌâå©rica mediante intercambios acadÌÄ®ÕÌâå©micos y culturales, para mejorar la educaciÌÄ®ÕÌâå_n y la experiencia de recursos humanos, contribuyendo al desarrollo econÌÄ®ÕÌâå_mico y social de AL.--beneficiary--JÌÄ®ÕÌ¢‰âÂÒVENES, INSTITUCIONES",COL152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 |11.4
9.06E+11,Spanish--APOYO AL FORTALECIMIENTO Y PROMOCIÌÄ®ÕÌ¢‰âÂÒN DE LAS CAPACIDADES TERRITORIALES EN LA APROPIACIÌÄ®ÕÌ¢‰âÂÒN SOCIAL DEL CONOCIMIENTO COMO ALTERNATIVA DE DESARROLLO PARA EL DEPARTAMENTO DEL META A PARTIR DEL INTERCAMBIO DE EXPERIENCIAS CON EL ESTADO DE NUEVO LEÌÄ®ÕÌ¢‰âÂÒN /MÌÄ®ÕÌ¢‰âÂå¡XICO--translation--SUPPORT TO THE STRENGTHENING AND PROMOTION OF THE CAPABILITIES TERRITORIAL IN THE APPROPRIATION SOCIAL OF THE KNOWLEDGE AS ALTERNATIVE OF DEVELOPMENT FOR THE DEPARTMENT OF THE GOAL FROM THE EXCHANGE OF EXPERIENCES WITH THE STATE AGAIN LEON / MEXICO,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|430,Post-secondary education|Multisector,43082,Research/scientific institutions,11420.01|43082.01,"Post-secondary education, activity unspecified or does not fit elsewhere in group|Research/scientific institutions activities",0,"ÌÄ‰Û_Ì¢‰âÂå¢ Consolidar una propuesta de desarrollo del Departamento basado en la ciencia tecnologÌÄ®ÕÌâå_a e innovaciÌÄ®ÕÌâå_n con el modelo de tripe hÌÄ®ÕÌâå©lice ( universidad, empresa, estado) a partir del modelo de Nuevo LeÌÄ®ÕÌâå_n ÌÄ‰Û_Ì¢‰âÂå¢ Promover una cultura de conocimiento en el territorio del Meta a partir del modelo de Nuevo LeÌÄ®ÕÌâå_n con el fortalecimiento de los roles del estado frente al tema ÌÄ‰Û_Ì¢‰âÂå¢ Promover la InnovaciÌÄ®ÕÌâå_n en los sectores estratÌÄ®ÕÌâå©gicos productivos del departamento a partir del modelo de generaciÌÄ®ÕÌâå_n de valor agregado de Nuevo Leon--benefciary",COL618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 |DO NOT CODE
9.06E+11,Spanish--DiseÌÄ®ÕÌâå±o de una modelo de polÌÄ®ÕÌâå_tica pÌÄ®ÕÌâå¼blica para la implementaciÌÄ®ÕÌâå_n de polÌÄ®ÕÌâå_ticas de acciÌÄ®ÕÌâå_n afirmativa en Colombia.--translation--Design of a model of political public for the implementation of policies of action affirmative in Colombia.,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|151|160,"Post-secondary education|Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",11420,Higher education,11420.02|15150.05|16020.01,"Post-secondary education, policy and administrative management|Other participatory planning and decision making procedures and institutions|Employment policy and administrative management, activity unspecified or does not fit elsewhere in group",0,"DiseÌÄ®ÕÌâå±ar una polÌÄ®ÕÌâå_tica pÌÄ®ÕÌâå¼blica de acciones afirmativas en educaciÌÄ®ÕÌâå_n superior y en el primer empleo para Colombia--beneficiary--AFROCOLOMBIANOS, INDIGENAS",COL496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 |16.6 |16.6 |16.7 |8.5 |16.6
9.06E+11,"Spanish--Fortalecimiento pedagÌÄ®ÕÌâå_gico e institucional del programa de educaciÌÄ®ÕÌâå_n indÌÄ®ÕÌâå_gena de la Universidad de Antioquia, para la consolidaciÌÄ®ÕÌâå_n de la licenciatura en pedagogÌÄ®ÕÌâå_a de la madre tierra y el desarrollo de los planes de vida indÌÄ®ÕÌâå_gena. PCI 2011--translation--Pedagogical and institutional strengthening of indigenous education of the University of Antioquia, for the consolidation of the Bachelor of pedagogy of mother earth and the development of plans of Indian life. PCI 2011",Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|160,Post-secondary education|OTHER SOCIAL INFRASTRUCTURE AND SERVICES,11420,Higher education,11420.04|16010.05|11420.02,"Formal and non-formal post-secondary education|Support for vulnerable groups|Post-secondary education, policy and administrative management",0,"Fortalecer la Licenciatura en PedagogÌÄ®ÕÌâå_a de la Madre Tierra, y a la instituciÌÄ®ÕÌâå_n universitaria que la desarrolla.--beneficiary--INSTITUCIONES, INDIGENAS",COL125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 |1.3 |  |4.3 |16.6
9.06E+11,Spanish--Suelos para la Paz--translation--Soils for peace,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|160|140|311,Post-secondary education|OTHER SOCIAL INFRASTRUCTURE AND SERVICES|WATER SUPPLY AND SANITATION|Agriculture,11420,Higher education,11420.05|14082.01|16010.05|31182.01,"Provision of learning materials, equipment, supplies|All water research activities|Support for vulnerable groups|Agricultural research, activity unspecified or does not fit elsewhere in group",0,"Dotar el laboratorio de suelos y aguas del Campus Universitario de UtopÌÄ®ÕÌâå_a, en El Yopal, Casanare, con los equipos requeridos para su operaciÌÄ®ÕÌâå_n.--beneficiary--JÌÄ®ÕÌ¢‰âÂÒVENES, CAMPESINOS",COL427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 | 4.a  |6 |1.3 |  |2.4 | 2.a
9.06E+11,Spanish--PEARSON FOUNDATION RESEARCH SCHOLARSHIP PROGRAM--translation--PEARSON FOUNDATION RESEARCH SCHOLARSHIP PROGRAM,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|430,Post-secondary education|Multisector,11420,Higher education,11420.06|11420.04|43082.01,Scholarships for post-secondary education|Formal and non-formal post-secondary education|Research/scientific institutions activities,0,La FundaciÌÄ®ÕÌâå_n Pearson suministra tales becas al paÌÄ®ÕÌâå_s para promover la investigaciÌÄ®ÕÌâå_n y el pensamiento educativo en las principales universidades de la regiÌÄ®ÕÌâå_n; asÌÄ®ÕÌâå_ mismo establecer vÌÄ®ÕÌâå_nculos acadÌÄ®ÕÌâå©micos con los candidatos de investigaciÌÄ®ÕÌâå_n de postgrado de alta calidad y sus supervisores. Estas relaciones y la calidad del trabajo que se desprende de las investigaciones deberÌÄ®ÕÌâå_an conducir a Pearson elevar su perfil acadÌÄ®ÕÌâå©mico en la regiÌÄ®ÕÌâå_n.--benefciary,COL563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 | 4.b |4.3 |DO NOT CODE
9.06E+11,Spanish--Iniciativa neerlandesa de desarrollo de capacidades en la educaciÌÄ®ÕÌâå_n superior (NICHE) en Colombia--translation--Initiative Dutch of development of capacities in the education higher (NICHE) in Colombia,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,114|111|160|420,"Post-secondary education|Education, level unspecified|OTHER SOCIAL INFRASTRUCTURE AND SERVICES|WOMEN",11420,Higher education,11420.07|42010.01|11420.01|16020.01|11110.03,"Post-secondary education, teacher training|Women in development, activity unspecified or does not fit elsewhere in group|Post-secondary education, activity unspecified or does not fit elsewhere in group|Employment policy and administrative management, activity unspecified or does not fit elsewhere in group|Institution capacity building, Education",0,1) Fortalecer la educaciÌÄ®ÕÌâå_n y capacitaciÌÄ®ÕÌâå_n postsecundaria; 2) Contribuir a la mejora de las condiciones de vida y la posiciÌÄ®ÕÌâå_n de mujeres y niÌÄ®ÕÌâå±as (gÌÄ®ÕÌâå©nero); 3) Vincular la educaciÌÄ®ÕÌâå_n y la capacitaciÌÄ®ÕÌâå_n al mercado laboral.--beneficiary--POBLACIÌÄ®ÕÌ¢‰âÂÒN EN GENERAL,COL149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3 |4.3 | 4.c |5 |4.3 |8.5 |16.6 |4 |16.6
9.06E+11,Spanish--INTERCAMBIO DE INFORMACIÌÄ®ÕÌ¢‰âÂÒN Y CONOCIMIENTOS SOBRE LA GESTIÌÄ®ÕÌ¢‰âÂÒN DE RESIDUOS GENERADOS EN LOS SERVICIOS DE ATENCIÌÄ®ÕÌ¢‰âÂÒN EN SALUD--translation--EXCHANGE OF INFORMATION AND EXPERTISE ON THE MANAGEMENT OF WASTE GENERATED IN THE SERVICES OF ATTENTION IN HEALTH,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,120|140,HEALTH|WATER SUPPLY AND SANITATION,14050,Waste management/disposal,12005.01|14050.02,"Health, activity unspecified or does not fit under any other applicable codes|Municipal and industrial solid waste management",0,"Intercambiar informaciÌÄ®ÕÌâå_n sobre la gestiÌÄ®ÕÌâå_n de residuos generados en los servicios de salud con el fin de mejorar las actividades de almacenamiento, transporte, tratamiento y dispocisiÌÄ®ÕÌâå_n final de los mismos.--benefciary",COL612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 |3 |  |11.6
9.06E+11,"Spanish--Mejora de las condiciones de salud de la poblaciÌÄ®ÕÌâå_n afectada por el conflicto armado en los Departamentos de CÌÄ®ÕÌâå_rdoba y Putumayo, Colombia--translation--Improvement of the health conditions of the population affected by the armed conflict in the departments of CÌÄ®ÕÌâå__rdoba and Putumayo, Colombia",Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,160|120,OTHER SOCIAL INFRASTRUCTURE AND SERVICES|HEALTH,12005,"Health, purpose unspecified or does not fit under any other applicable codes",12005.01|16010.05,"Health, activity unspecified or does not fit under any other applicable codes|Support for vulnerable groups",0,"Se ha contribuido a la mejora de las condiciones de salud de la poblaciÌÄ®ÕÌâå_n vulnerable afectada por el conflicto armado en los Departamento de CÌÄ®ÕÌâå_rdoba y Putumayo, Colombia--beneficiary--VICTIMAS DE LA VIOLENCIA",COL191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 |3 |  |1.3 | 
9.06E+11,"Spanish--Mejora de las condiciones de salud de la poblaciÌÄ®ÕÌâå_n vulnerable afectada por el conflicto armado en los Departamento de Putumayo y NariÌÄ®ÕÌâå±o, Colombia / COSUDE 2012 ÌÄ‰Û_Ì¢‰âÂ‰ÛÏ 2013--translation--Improvement of the health conditions of the vulnerable population affected by the armed conflict in the Department of Putumayo and NariÌÄ®ÕÌâå_ÌÄ‰Û_Ìâå±o, Colombia / SDC 2012 2013",Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,160|120,OTHER SOCIAL INFRASTRUCTURE AND SERVICES|HEALTH,12005,"Health, purpose unspecified or does not fit under any other applicable codes",12005.01|16010.05,"Health, activity unspecified or does not fit under any other applicable codes|Support for vulnerable groups",0,"Se ha contribuido a la mejora de las condiciones de salud de la poblaciÌÄ®ÕÌâå_n vulnerable afectada por el conflicto armado en los Departamento de Putumayo y NariÌÄ®ÕÌâå±o, Colombia--beneficiary--VICTIMAS DE LA VIOLENCIA",COL285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 |3 |  |1.3 | 
9.06E+11,Spanish--Mejora de la condiciones de salid de la poblacion vulnerable afectada por el conflicto armado en los departamentos de Putumayo y NariÌÄ®ÕÌâå±o.--translation--Improvement of the conditions of exit of the vulnerable population affected by the armed conflict in the departments of Putumayo and NariÌÄ®ÕÌâå_ÌÄ‰Û_Ìâå±o.,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,160|120,OTHER SOCIAL INFRASTRUCTURE AND SERVICES|HEALTH,12005,"Health, purpose unspecified or does not fit under any other applicable codes",12005.01|16010.05,"Health, activity unspecified or does not fit under any other applicable codes|Support for vulnerable groups",0,"Contribuir a la mejora de las condiciones de salud de la poblaciÌÄ®ÕÌâå_n vulnerable afectada por el conflicto armado en los Departamento de Putumayo y NariÌÄ®ÕÌâå±o, Colombia.--beneficiary--VICTIMAS DE LA VIOLENCIA",COL288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 |3 |  |1.3 | 
9.06E+11,"Spanish--Mejora de las condiciones de salud de la poblaciÌÄ®ÕÌâå_n vulnerable afectada por el conflicto armado en los Departamento de Putumayo y NariÌÄ®ÕÌâå±o, Colombia / COSUDE 2012 ÌÄ‰Û_Ì¢‰âÂ‰ÛÏ 2013--translation--Improvement of the health conditions of the vulnerable population affected by the armed conflict in the Department of Putumayo and NariÌÄ®ÕÌâå_ÌÄ‰Û_Ìâå±o, Colombia / SDC 2012 2013",Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,160|120,OTHER SOCIAL INFRASTRUCTURE AND SERVICES|HEALTH,12005,"Health, purpose unspecified or does not fit under any other applicable codes",12005.01|16010.05,"Health, activity unspecified or does not fit under any other applicable codes|Support for vulnerable groups",0,"Se ha contribuido a la mejora de las condiciones de salud de la poblaciÌÄ®ÕÌâå_n vulnerable afectada por el conflicto armado en los Departamento de Putumayo y NariÌÄ®ÕÌâå±o, Colombia--beneficiary--VICTIMAS DE LA VIOLENCIA",COL554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 |3 |  |1.3 | 
9.06E+11,Spanish--FORTALECIMIENTO INSTITUCIONAL EN ESTADÌÄ®ÕÌâåSTICAS VITALES Y DE LA SALUD ÌÄ‰Û_Ì¢‰âÂ‰ÛÏ FASE II--translation--STRENGTHENING INSTITUTIONAL IN STATISTICS VITAL AND OF THE HEALTH PHASE II,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,160|120,OTHER SOCIAL INFRASTRUCTURE AND SERVICES|HEALTH,16010,Social/ welfare services,12005.01|16010.08,"Health, activity unspecified or does not fit under any other applicable codes|Statistical capacity building",0,"Conocer la experiencia de la Secretaria de la FunciÌÄ®ÕÌâå_n PÌÄ®ÕÌâå¼blica en el tema de eliminaciÌÄ®ÕÌâå_n , racionalizaciÌÄ®ÕÌâå_n y estandarizaciÌÄ®ÕÌâå_n de tramites , haciendo enfasis en los factores de exito y su aplicabilidad en la AdministraciÌÄ®ÕÌâå_n PÌÄ®ÕÌâå¼blica Colombiana.--benefciary",COL614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 |3 |  |17.18 |17.19
